event_name,session,timestamp,platform,game_name,provider,from_origin,on_origin,on_origin_name,jackpot,on_route,from_route,demo,page_location,page_referrer,fortuna_screen_name,status,added_from,sport_name,betslip_number,betslip_type,fixture_id,selection_id,PlayerID
screen_view,1788347706,2026-08-27T19:47:15.205Z,SB Android,null,null,specialist,null,null,null,home,calm,true,lantern://home,null,lobby,8686,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
casino_game_launch,1788347706,2026-08-27T19:47:44.083Z,SB Android,Regal Spins 10 Sun Link,Pateplay,specialist,search_results,Nastavi Igrati,true,game,calm,true,lantern://game,null,null,null,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:00:16.949Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=122,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:00:54.084Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:01:09.523Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:01:46.527Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:02:24.641Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=232,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:02:47.909Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:03:27.327Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:04:01.133Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:04:19.889Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:04:50.225Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:05:19.300Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:05:52.796Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:06:20.867Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:06:36.658Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=115,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:07:07.329Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:07:25.174Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:07:47.691Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:08:19.852Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=196,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:08:35.649Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:09:13.208Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=128,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:09:38.292Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=97,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:09:58.505Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:10:31.551Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:10:45.553Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=282,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:11:22.007Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:11:51.261Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=77,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:12:11.321Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=250,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:12:39.484Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:13:13.540Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:13:38.520Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=255,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:14:02.283Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:14:32.029Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=112,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:14:59.725Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:15:37.510Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:16:13.442Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:16:28.283Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:16:51.085Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:17:19.975Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:17:56.232Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:18:31.232Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:18:47.015Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:19:25.693Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:19:59.736Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=311,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:20:20.425Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:20:55.870Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:21:25.440Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:22:04.024Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=194,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:22:41.092Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=276,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:23:18.015Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:23:34.583Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:23:54.655Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:24:11.997Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=180,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:24:49.276Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=208,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:25:20.670Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=224,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:25:58.799Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:26:26.099Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:26:44.503Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=167,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:27:25.198Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:27:43.750Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=136,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:28:05.706Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:28:29.918Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:28:46.086Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:29:10.203Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:29:51.096Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
lantern_spin,1788347706,2026-08-27T20:30:19.549Z,SB Android,Regal Spins 10 Sun Link,null,specialist,null,null,null,game,calm,true,lantern://game,null,null,stake=67;payout=0,null,null,null,null,null,null,88ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d088ba32ecc362d2d0
